0.980917	0.108722
0.993030	0.152377
0.999183	0.201899
0.999302	0.256452
0.993386	0.315115
0.981506	0.376898
0.963805	0.440759
0.940498	0.505619
0.911866	0.570385
0.878256	0.633963
0.840074	0.695280
0.797780	0.753301
0.751887	0.807048
0.702950	0.855612
0.651559	0.898176
0.598336	0.934020
0.543925	0.962539
0.488983	0.983252
0.434173	0.995810
0.380160	1.000000
0.327595	0.995752
0.277114	0.983138
0.229327	0.962370
0.184812	0.933800
0.144107	0.897908
0.107704	0.855301
0.076043	0.806698
0.049507	0.752919
0.028416	0.694872
0.013026	0.633536
0.003522	0.569947
0.000019	0.505177
0.002560	0.440319
0.011114	0.376469
0.025578	0.314704
0.045776	0.256066
0.071465	0.201544
0.102334	0.152059
0.138010	0.108446
0.178061	0.071442
0.222004	0.041669
0.269307	0.019631
0.319399	0.005701
0.371674	0.000112
0.425500	0.002959
0.480227	0.014195
0.535193	0.033629
0.589733	0.060933
0.643189	0.095648
0.694914	0.137186
0.744282	0.184847
0.790698	0.237827
0.833600	0.295232
0.872470	0.356092
0.906837	0.419380
0.936286	0.484030
0.960462	0.548948
0.979072	0.613041
0.991890	0.675226
0.998763	0.734454
0.999607	0.789725
0.994412	0.840107
0.983240	0.884749
0.966227	0.922898
0.943579	0.953910
0.915568	0.977261
0.882535	0.992559
0.844877	0.999543
0.803050	0.998098
0.757560	0.988246
0.708957	0.970155
0.657828	0.944129
0.604792	0.910608
0.550488	0.870158
0.495574	0.823460
0.440714	0.771304
0.386570	0.714569
0.333798	0.654213
0.283034	0.591255
0.234894	0.526757
0.189957	0.461807
0.148769	0.397501
0.111826	0.334926
0.079575	0.275136
0.052406	0.219141
0.030648	0.167886
0.014563	0.122236
0.004346	0.082961
0.000120	0.050724
0.001937	0.026069
0.009774	0.009412
0.023537	0.001034
0.043060	0.001078
0.068106	0.009541
0.098372	0.026281
0.133493	0.051016
0.173045	0.083328
0.216549	0.122671
0.263479	0.168383
0.313268	0.219691
0.365314	0.275730
0.418988	0.335553
0.473642	0.398152
0.528614	0.462470
0.583240	0.527420
0.636860	0.591909
0.688826	0.654846
0.738509	0.715170
0.785309	0.771862
0.828661	0.823967
0.868039	0.870604
0.902969	0.910987
0.933028	0.944434
0.957852	0.970381
0.977143	0.988389
0.990665	0.998155
0.998256	0.999514
0.999825	0.992444
0.995352	0.977063
0.984891	0.953630
0.968569	0.922543
0.946582	0.884324
0.919198	0.839619
0.886746	0.789183
0.849620	0.733867
0.808267	0.674603
0.763189	0.612393
0.714928	0.548287
0.664070	0.483365
0.611228	0.418724
0.557042	0.355455
0.502167	0.294625
0.447265	0.237261
0.393001	0.184332
0.340030	0.136729
0.288993	0.095257
0.240506	0.060616
0.195156	0.033389
0.153491	0.014038
0.116015	0.002887
0.083180	0.000126
0.055383	0.005801
0.032961	0.019816
0.016185	0.041935
0.005256	0.071784
0.000309	0.108860
0.001401	0.152537
0.008520	0.202078
0.021580	0.256646
0.040423	0.315322
0.064822	0.377114
0.094480	0.440980
0.129041	0.505841
0.168086	0.570605
0.211142	0.634177
0.257691	0.695484
0.307168	0.753492
0.358977	0.807223
0.412490	0.855768
0.467061	0.898310
0.522030	0.934130
0.576732	0.962623
0.630507	0.983309
0.682705	0.995838
0.732694	1.000000
0.779871	0.995723
0.823664	0.983081
0.863545	0.962286
0.899031	0.933689
0.929694	0.897773
0.955164	0.855145
0.975131	0.806523
0.989354	0.752728
0.997663	0.694667
0.999956	0.633322
0.996205	0.569727
0.986457	0.504955
0.970828	0.440099
0.949508	0.376254
0.922755	0.314498
0.890891	0.255872
0.854302	0.201366
0.813431	0.151900
0.768771	0.108308
0.720862	0.071327
0.670283	0.041580
0.617646	0.019570
0.563587	0.005667
0.508759	0.000107
0.453825	0.002983
0.399450	0.014247
0.346290	0.033709
0.294988	0.061040
0.246164	0.095778
0.200408	0.137339
0.158274	0.185020
0.120271	0.238016
0.086857	0.295434
0.058438	0.356304
0.035356	0.419600
0.017891	0.484252
0.006253	0.549169
0.000583	0.613257
0.000951	0.675434
0.007351	0.734650
0.019706	0.789906
0.037866	0.840269
0.061613	0.884890
0.090659	0.923016
0.124653	0.954003
0.163184	0.977327
0.205787	0.992597
0.251945	0.999553
0.301103	0.998078
0.352664	0.988198
0.406007	0.970079
0.460485	0.944027
0.515442	0.910481
0.570211	0.870008
0.624132	0.823291
0.676553	0.771117
0.726839	0.714369
0.774383	0.654002
0.818611	0.591037
0.858987	0.526535
0.895024	0.461585
0.926286	0.397284
0.952395	0.334716
0.973036	0.274938
0.987959	0.218957
0.996983	0.167720
1.000000	0.122090
0.996973	0.082838
0.987939	0.050626
0.973006	0.025998
0.952356	0.009369
0.926238	0.001020
0.894968	0.001092
0.858923	0.009584
0.818540	0.026352
0.774307	0.051113
0.726757	0.083450
0.676467	0.122817
0.624043	0.168549
0.570120	0.219875
0.515350	0.275928
0.460394	0.335763
0.405916	0.398369
0.352576	0.462691
0.301018	0.527642
0.251866	0.592127
0.205712	0.655057
0.163116	0.715370
0.124592	0.772049
0.090606	0.824136
0.061569	0.870753
0.037831	0.911113
0.019680	0.944536
0.007335	0.970456
0.000945	0.988437
0.000588	0.998174
0.006267	0.999505
0.017915	0.992405
0.035390	0.976996
0.058481	0.953537
0.086909	0.922424
0.120330	0.884182
0.158341	0.839456
0.200482	0.789002
0.246243	0.733670
0.295072	0.674395
0.346377	0.612177
0.399540	0.548066
0.453917	0.483143
0.508851	0.418505
0.563678	0.355243
0.617735	0.294423
0.670370	0.237073
0.720944	0.184159
0.768848	0.136576
0.813503	0.095127
0.854367	0.060510
0.890948	0.033310
0.922804	0.013986
0.949549	0.002864
0.970859	0.000131
0.986478	0.005835
0.996217	0.019878
0.999957	0.042024
0.997654	0.071899
0.989336	0.108999
0.975102	0.152697
0.955125	0.202256
0.929648	0.256840
0.898976	0.315528
0.863482	0.377329
0.823594	0.441200
0.779795	0.506063
0.732613	0.570825
0.682620	0.634390
0.630419	0.695688
0.576642	0.753684
0.521938	0.807398
0.466969	0.855924
0.412399	0.898444
0.358889	0.934240
0.307084	0.962707
0.257611	0.983366
0.211068	0.995867
0.168017	1.000000
0.128979	0.995694
0.094427	0.983023
0.064776	0.962201
0.040387	0.933579
0.021553	0.897639
0.008503	0.854988
0.001394	0.806347
0.000312	0.752536
0.005270	0.694463
0.016208	0.633108
0.032994	0.569507
0.055425	0.504733
0.083231	0.439879
0.116074	0.376039
0.153558	0.314292
0.195229	0.255678
0.240585	0.201188
0.289076	0.151741
0.340117	0.108170
0.393091	0.071213
0.447357	0.041492
0.502259	0.019508
0.557134	0.005634
0.611318	0.000103
0.664157	0.003008
0.715011	0.014300
0.763267	0.033789
0.808340	0.061146
0.849686	0.095909
0.886805	0.137492
0.919248	0.185192
0.946624	0.238206
0.968601	0.295637
0.984913	0.356517
0.995364	0.419819
0.999827	0.484473
0.998249	0.549390
0.990647	0.613474
0.977115	0.675642
0.957816	0.734846
0.932982	0.790087
0.902915	0.840432
0.867977	0.885032
0.828591	0.923134
0.785234	0.954096
0.738428	0.977393
0.688741	0.992635
0.636772	0.999562
0.583149	0.998059
0.528522	0.988150
0.473550	0.970003
0.418897	0.943925
0.365225	0.910354
0.313182	0.869859
0.263398	0.823121
0.216473	0.770931
0.172975	0.714168
0.133431	0.653791
0.098317	0.590818
0.068059	0.526313
0.043023	0.461364
0.023510	0.397067
0.009756	0.334507
0.001929	0.274739
0.000122	0.218774
0.004358	0.167554
0.014585	0.121945
0.030680	0.082716
0.052447	0.050529
0.079625	0.025927
0.111884	0.009326
0.148834	0.001006
0.190029	0.001107
0.234972	0.009627
0.283117	0.026423
0.333885	0.051211
0.386660	0.083573
0.440805	0.122963
0.495666	0.168716
0.550579	0.220059
0.604881	0.276127
0.657915	0.335973
0.709041	0.398587
0.757639	0.462912
0.803123	0.527864
0.844943	0.592345
0.882594	0.655268
0.915619	0.715570
0.943621	0.772235
0.966261	0.824305
0.983264	0.870902
0.994426	0.911240
0.999611	0.944637
0.998757	0.970531
0.991874	0.988484
0.979045	0.998193
0.960426	0.999495
0.936241	0.992367
0.906783	0.976929
0.872408	0.953443
0.833532	0.922305
0.790624	0.884040
0.744202	0.839293
0.694829	0.788821
0.643101	0.733474
0.589643	0.674187
0.535101	0.611961
0.480135	0.547845
0.425410	0.482921
0.371586	0.418286
0.319314	0.355030
0.269226	0.294221
0.221928	0.236884
0.177991	0.183987
0.137946	0.136424
0.102278	0.094997
0.071418	0.060404
0.045738	0.033230
0.025549	0.013934
0.011095	0.002840
0.002551	0.000137
0.000020	0.005869
0.003533	0.019940
0.013047	0.042113
0.028447	0.072014
0.049547	0.109137
0.076092	0.152857
0.107761	0.202434
0.144172	0.257034
0.184884	0.315734
0.229404	0.377544
0.277196	0.441421
0.327681	0.506285
0.380249	0.571044
0.434264	0.634604
0.489074	0.695893
0.544016	0.753875
0.598426	0.807573
0.651647	0.856080
0.703034	0.898578
0.751967	0.934350
0.797854	0.962791
0.840141	0.983422
0.878316	0.995895
0.911918	0.999999
0.940541	0.995665
0.963839	0.982966
0.981530	0.962116
0.993401	0.933468
0.999307	0.897504
0.999178	0.854832
0.993015	0.806172
0.980892	0.752344
0.962957	0.694258
0.939425	0.632894
0.910581	0.569287
0.876775	0.504511
0.838414	0.439658
0.795963	0.375824
0.749934	0.314085
0.700884	0.255484
0.649405	0.201010
0.596121	0.151581
0.541674	0.108033
0.486724	0.071099
0.431935	0.041403
0.377968	0.019447
0.325476	0.005601
0.275094	0.000098
0.227431	0.003032
0.183062	0.014353
0.142524	0.033869
0.106308	0.061252
0.074850	0.096040
0.048532	0.137645
0.027670	0.185365
0.012519	0.238395
0.003259	0.295839
0.000004	0.356730
0.002794	0.420038
0.011593	0.484695
0.026296	0.549611
0.046725	0.613690
0.072633	0.675850
0.103707	0.735042
0.139571	0.790268
0.179793	0.840595
0.223884	0.885174
0.271314	0.923253
0.321507	0.954188
0.373859	0.977459
0.427735	0.992673
0.482484	0.999571
0.537446	0.998039
0.591954	0.988102
0.645352	0.969928
0.696992	0.943823
0.746251	0.910228
0.792533	0.869709
0.835279	0.822952
0.873973	0.770744
0.908146	0.713967
0.937385	0.653580
0.961338	0.590600
0.979713	0.526091
0.992290	0.461143
0.998917	0.396849
0.999512	0.334297
0.994070	0.274541
0.982655	0.218590
0.965407	0.167388
0.942532	0.121799
0.914308	0.082593
0.881076	0.050432
0.843238	0.025857
0.801250	0.009284
0.755622	0.000992
0.706903	0.001122
0.655683	0.009671
0.602582	0.026494
0.548240	0.051309
0.493316	0.083696
0.438472	0.123109
0.384372	0.168882
0.331669	0.220243
0.281002	0.276325
0.232981	0.336183
0.188188	0.398804
0.147165	0.463134
0.110406	0.528086
0.078357	0.592563
0.051404	0.655479
0.029874	0.715771
0.014027	0.772421
0.004054	0.824474
0.000076	0.871051
0.002141	0.911366
0.010224	0.944739
0.024227	0.970606
0.043982	0.988531
0.069248	0.998212
0.099722	0.999485
0.135034	0.992328
0.174757	0.976863
0.218412	0.953350
0.265471	0.922186
0.315365	0.883897
0.367490	0.839130
0.421218	0.788639
0.475898	0.733278
0.530869	0.673979
0.585466	0.611744
0.639031	0.547624
0.690915	0.482699
0.740492	0.418067
0.787161	0.354818
0.830360	0.294018
0.869564	0.236695
0.904302	0.183815
0.934153	0.136272
0.958756	0.094866
0.977813	0.060298
0.991094	0.033151
0.998440	0.013882
0.999760	0.002816
0.995039	0.000142
0.984335	0.005903
0.967776	0.020002
0.945562	0.042203
0.917963	0.072129
0.885311	0.109276
0.848002	0.153016
0.806486	0.202613
0.761265	0.257228
0.712887	0.315941
0.661935	0.377759
0.609025	0.441641
0.554798	0.506508
0.499908	0.571264
0.445020	0.634818
0.390796	0.696097
0.337892	0.754066
0.286947	0.807748
0.238578	0.856236
0.193369	0.898712
0.151866	0.934460
0.114572	0.962875
0.081937	0.983479
0.054355	0.995924
0.032160	0.999999
0.015620	0.995636
0.004935	0.982909
0.000234	0.962032
0.001575	0.933357
0.008940	0.897369
0.022241	0.854676
0.041318	0.805996
0.065938	0.752153
0.095806	0.694054
0.130559	0.632680
0.169778	0.569067
0.212989	0.504289
0.259669	0.439438
0.309254	0.375609
0.361145	0.313879
0.414715	0.255291
0.469315	0.200832
0.524286	0.151422
0.578964	0.107895
0.632687	0.070985
0.684806	0.041315
0.734691	0.019386
0.781740	0.005568
0.825382	0.000094
0.865092	0.003056
0.900388	0.014406
0.930845	0.033950
0.956094	0.061359
0.975829	0.096171
0.989813	0.137798
0.997876	0.185537
0.999921	0.238584
0.995923	0.296042
0.985930	0.356942
0.970063	0.420257
0.948515	0.484917
0.921544	0.549832
0.889479	0.613906
0.852705	0.676058
0.811668	0.735238
0.766863	0.790448
0.718833	0.840757
0.668158	0.885315
0.615450	0.923371
0.561346	0.954281
0.506501	0.977525
0.451577	0.992710
0.397238	0.999581
0.344142	0.998020
0.292930	0.988054
0.244220	0.969852
0.198603	0.943720
0.156629	0.910101
0.118805	0.869560
0.085589	0.822782
0.057383	0.770558
0.034526	0.713767
0.017297	0.653368
0.005902	0.590382
0.000479	0.525870
0.001095	0.460921
0.007742	0.396632
0.020338	0.334088
0.038733	0.274343
0.062704	0.218407
0.091960	0.167222
0.126149	0.121654
0.164857	0.082471
0.207616	0.050334
0.253909	0.025786
0.303177	0.009241
0.354824	0.000978
0.408226	0.001137
0.462737	0.009714
0.517699	0.026566
0.572447	0.051407
0.626319	0.083819
0.678664	0.123255
0.728850	0.169048
0.776269	0.220427
0.820348	0.276524
0.860556	0.336392
0.896405	0.399022
0.927462	0.463355
0.953353	0.528307
0.973763	0.592781
0.988446	0.655690
0.997226	0.715971
0.999995	0.772607
0.996720	0.824643
0.987441	0.871200
0.972269	0.911492
0.951389	0.944840
0.925053	0.970681
0.893579	0.988579
0.857347	0.998231
0.816796	0.999475
0.772415	0.992289
0.724742	0.976796
0.674352	0.953256
0.621854	0.922067
0.567883	0.883755
0.513092	0.838967
0.458143	0.788458
0.403699	0.733081
0.350420	0.673771
0.298948	0.611528
0.249907	0.547403
0.203889	0.482478
0.161451	0.417848
0.123104	0.354605
0.089314	0.293816
0.060488	0.236506
0.036974	0.183643
0.019058	0.136119
0.006955	0.094736
0.000812	0.060193
0.000703	0.033071
0.006629	0.013830
0.018519	0.002793
0.036229	0.000147
0.059545	0.005937
0.088186	0.020065
0.121804	0.042292
0.159994	0.072244
0.202293	0.109414
0.248192	0.153176
0.297134	0.202791
0.348528	0.257422
0.401754	0.316147
0.456167	0.377975
0.511109	0.441862
0.565918	0.506730
0.619929	0.571484
0.672491	0.635032
0.722968	0.696301
0.770750	0.754258
0.815259	0.807923
0.855957	0.856392
0.892353	0.898846
0.924005	0.934570
0.950533	0.962959
0.971614	0.983536
0.986995	0.995952
0.996489	0.999998
0.999982	0.995607
0.997430	0.982851
0.988867	0.961947
0.974393	0.933246
0.954186	0.897235
0.928488	0.854519
0.897611	0.805821
0.861927	0.751961
0.821869	0.693849
0.777920	0.632466
0.730611	0.568847
0.680515	0.504067
0.628237	0.439217
0.574409	0.375394
0.519681	0.313673
0.464715	0.255097
0.410176	0.200654
0.356723	0.151263
0.305002	0.107757
0.255637	0.070871
0.209227	0.041226
0.166331	0.019325
0.127469	0.005535
0.093110	0.000090
0.063669	0.003081
0.039502	0.014459
0.020902	0.034030
0.008093	0.061466
0.001230	0.096302
0.000397	0.137951
0.005602	0.185710
0.016783	0.238773
0.033806	0.296245
0.056464	0.357155
0.084483	0.420476
0.117525	0.485139
0.155190	0.550053
0.197023	0.614122
0.242518	0.676265
0.291126	0.735434
0.342259	0.790629
0.395298	0.840920
0.449603	0.885457
0.504517	0.923489
0.559377	0.954374
0.613519	0.977591
0.666289	0.992748
0.717048	0.999590
0.765184	0.998000
0.810115	0.988006
0.851297	0.969776
0.888232	0.943618
0.920475	0.909974
0.947635	0.869410
0.969384	0.822613
0.985459	0.770371
0.995666	0.713566
0.999882	0.653157
0.998055	0.590163
0.990207	0.525648
0.976435	0.460700
0.956903	0.396415
0.931848	0.333878
0.901573	0.274145
0.866444	0.218223
0.826886	0.167057
0.783376	0.121509
0.736440	0.082349
0.686647	0.050237
0.634598	0.025716
0.580921	0.009199
0.526267	0.000964
0.471295	0.001152
0.416669	0.009758
0.363052	0.026637
0.311089	0.051505
0.261410	0.083942
0.214615	0.123401
0.171270	0.169215
0.131899	0.220611
0.096976	0.276723
0.066926	0.336602
0.042111	0.399239
0.022830	0.463577
0.009317	0.528529
0.001736	0.593000
0.000177	0.655901
0.004661	0.716171
0.015132	0.772793
0.031463	0.824812
0.053459	0.871348
0.080852	0.911618
0.113312	0.944942
0.150446	0.970756
0.191805	0.988626
0.236890	0.998249
0.285155	0.999464
0.336017	0.992250
0.388861	0.976729
0.443049	0.953162
0.497925	0.921948
0.552826	0.883613
0.607089	0.838803
0.660057	0.788277
0.711090	0.732885
0.759572	0.673563
0.804916	0.611311
0.846575	0.547182
0.884044	0.482256
0.916871	0.417629
0.944659	0.354393
0.967071	0.293614
0.983838	0.236318
0.994757	0.183471
0.999695	0.135967
0.998592	0.094606
0.991463	0.060087
0.978393	0.032992
0.959541	0.013778
0.935133	0.002769
0.905466	0.000153
0.870897	0.005971
0.831846	0.020127
0.788783	0.042381
0.742229	0.072359
0.692747	0.109553
0.640935	0.153336
0.587420	0.202970
0.532848	0.257617
0.477879	0.316354
0.423177	0.378190
0.369404	0.442082
0.317209	0.506952
0.267224	0.571704
0.220053	0.635246
0.176266	0.696505
0.136392	0.754449
0.100913	0.808098
0.070259	0.856548
0.044798	0.898980
0.024841	0.934679
0.010627	0.963043
0.002328	0.983592
0.000045	0.995980
0.003806	0.999998
0.013564	0.995577
0.029203	0.982793
0.050532	0.961862
0.077294	0.933136
0.109166	0.897100
0.145762	0.854362
0.186641	0.805645
0.231307	0.751769
0.279220	0.693644
0.329803	0.632252
0.382443	0.568627
0.436504	0.503845
0.491333	0.438997
0.546266	0.375179
0.600640	0.313467
0.653798	0.254904
0.705096	0.200476
0.753915	0.151104
0.799665	0.107619
0.841793	0.070757
0.879789	0.041138
0.913195	0.019264
0.941605	0.005502
0.964678	0.000085
0.982134	0.003106
0.993762	0.014512
0.999421	0.034111
0.999043	0.061572
0.992633	0.096433
0.980269	0.138104
0.962099	0.185883
0.938343	0.238963
0.909288	0.296448
0.875286	0.357368
0.836748	0.420695
0.794139	0.485361
0.747975	0.550274
0.698813	0.614338
0.647248	0.676473
0.593903	0.735630
0.539423	0.790810
0.484467	0.841082
0.429698	0.885598
0.375779	0.923607
0.323361	0.954467
0.273079	0.977657
0.225540	0.992786
0.181318	0.999598
0.140949	0.997980
0.104919	0.987957
0.073666	0.969700
0.047566	0.943515
0.026934	0.909846
0.012021	0.869261
0.003007	0.822443
0.000000	0.770184
0.003037	0.713365
0.012081	0.652946
0.027023	0.589945
0.047683	0.525426
0.073810	0.460478
0.105088	0.396198
0.141141	0.333669
0.181531	0.273947
0.225770	0.218040
0.273325	0.166891
0.323619	0.121364
0.376046	0.082227
0.429971	0.050140
0.484742	0.025646
0.539698	0.009156
0.594174	0.000951
0.647511	0.001167
0.699066	0.009801
0.748214	0.026709
0.794362	0.051604
0.836952	0.084065
0.875468	0.123547
0.909446	0.169381
0.938475	0.220795
0.962204	0.276921
0.980345	0.336812
0.992681	0.399457
0.999060	0.463798
0.999408	0.528751
0.993718	0.593218
0.982061	0.656112
0.964576	0.716371
0.941476	0.772979
0.913039	0.824980
0.879610	0.871497
0.841592	0.911744
0.799445	0.945043
0.753678	0.970831
0.704845	0.988673
0.653535	0.998268
0.600370	0.999454
0.545992	0.992211
0.491057	0.976662
0.436231	0.953068
0.382175	0.921829
0.329544	0.883470
0.278973	0.838640
0.231074	0.788095
0.186426	0.732688
0.145568	0.673354
0.108994	0.611095
0.077147	0.546961
0.050411	0.482034
0.029110	0.417410
0.013501	0.354180
0.003772	0.293411
0.000042	0.236129
0.002355	0.183300
0.010683	0.135815
0.024927	0.094476
0.044913	0.059981
0.070399	0.032912
0.101079	0.013726
0.136581	0.002746
0.176476	0.000158
0.220282	0.006005
0.267468	0.020189
0.317466	0.042471
0.369670	0.072474
0.423449	0.109692
0.478154	0.153496
0.533123	0.203149
0.587691	0.257811
0.641199	0.316560
0.693001	0.378405
0.742470	0.442303
0.789007	0.507174
0.832052	0.571923
0.871082	0.635460
0.905627	0.696710
0.935269	0.754640
0.959649	0.808273
0.978473	0.856703
0.991514	0.899114
0.998613	0.934789
0.999685	0.963127
0.994717	0.983648
0.983769	0.996008
0.966973	0.999997
0.944533	0.995548
0.916719	0.982735
0.883867	0.961777
0.846376	0.933025
0.804698	0.896965
0.759337	0.854206
0.710841	0.805469
0.659796	0.751577
0.606820	0.693440
0.552552	0.632038
0.497649	0.568407
0.442775	0.503622
0.388592	0.438777
0.335757	0.374964
0.284906	0.313261
0.236655	0.254710
0.191588	0.200299
0.150249	0.150945
0.113137	0.107482
0.080702	0.070643
0.053335	0.041050
0.031367	0.019203
0.015064	0.005469
0.004623	0.000081
0.000170	0.003130
0.001759	0.014565
0.009370	0.034191
0.022912	0.061679
0.042221	0.096564
0.067064	0.138257
0.097140	0.186056
0.132085	0.239152
0.171478	0.296651
0.214842	0.357581
0.261652	0.420915
0.311344	0.485583
0.363317	0.550495
0.416941	0.614555
0.471570	0.676681
0.526542	0.735826
0.581193	0.790990
0.634863	0.841244
0.686903	0.885739
0.736683	0.923725
0.783603	0.954559
0.827094	0.977722
0.866632	0.992823
0.901737	0.999607
0.931987	0.997960
0.957015	0.987909
0.976518	0.969624
0.990262	0.943413
0.998079	0.909719
0.999876	0.869111
0.995630	0.822273
0.985393	0.769997
0.969289	0.713164
0.947512	0.652734
0.920325	0.589726
0.888058	0.525204
0.851100	0.460257
0.809899	0.395980
0.764951	0.333459
0.716800	0.273749
0.666029	0.217856
0.613251	0.166726
0.559104	0.121219
0.504242	0.082105
0.449329	0.050044
0.395029	0.025576
0.341997	0.009114
0.290876	0.000937
0.242282	0.001182
0.196804	0.009845
0.154990	0.026780
0.117347	0.051702
0.084330	0.084189
0.056337	0.123693
0.033706	0.169548
0.016713	0.220980
0.005561	0.277120
0.000386	0.337022
0.001250	0.399674
0.008143	0.464020
0.020981	0.528972
0.039610	0.593436
0.063803	0.656323
0.093270	0.716572
0.127653	0.773165
0.166537	0.825149
0.209451	0.871646
0.255878	0.911870
0.305255	0.945144
0.356987	0.970905
0.410447	0.988720
0.464990	0.998286
0.519956	0.999444
0.574681	0.992172
0.628503	0.976595
0.680772	0.952974
0.730856	0.921710
0.778149	0.883328
0.822079	0.838477
0.862117	0.787914
0.897778	0.732492
0.928630	0.673146
0.954301	0.610878
0.974480	0.546739
0.988924	0.481812
0.997458	0.417191
0.999979	0.353968
0.996456	0.293209
0.986933	0.235940
0.971523	0.183128
0.950413	0.135663
0.923859	0.094346
0.892182	0.059876
0.855764	0.032833
0.815045	0.013674
0.770518	0.002723
0.722722	0.000164
0.672233	0.006040
0.619662	0.020252
0.565645	0.042560
0.510834	0.072589
0.455892	0.109830
0.401484	0.153656
0.348266	0.203327
0.296882	0.258005
0.247954	0.316767
0.202072	0.378621
0.159792	0.442523
0.121624	0.507396
0.088030	0.572143
0.059415	0.635673
0.036126	0.696914
0.018445	0.754831
0.006584	0.808448
0.000688	0.856859
0.000827	0.899248
0.007001	0.934899
0.019133	0.963210
0.037078	0.983705
0.060619	0.996036
0.089471	0.999996
0.123285	0.995518
0.161653	0.982678
0.204111	0.961691
0.250146	0.932914
0.299201	0.896830
0.350683	0.854049
0.403969	0.805293
0.458417	0.751385
0.513367	0.693235
0.568156	0.631823
0.622121	0.568187
0.674610	0.503400
0.724988	0.438556
0.772646	0.374749
0.817009	0.313055
0.857540	0.254517
0.893749	0.200121
0.925198	0.150786
0.951508	0.107344
0.972360	0.070529
0.987502	0.040962
0.996751	0.019142
0.999996	0.005436
0.997197	0.000077
0.988388	0.003155
0.973675	0.014618
0.953236	0.034272
0.927319	0.061786
0.896237	0.096695
0.860365	0.138411
0.820137	0.186228
0.776039	0.239341
0.728605	0.296853
0.678407	0.357794
0.626052	0.421134
0.572174	0.485805
0.517424	0.550716
0.462463	0.614771
0.407955	0.676889
0.354561	0.736021
0.302924	0.791171
0.253669	0.841407
0.207392	0.885881
0.164653	0.923843
0.125966	0.954652
0.091801	0.977788
0.062570	0.992861
0.038627	0.999616
0.020261	0.997940
0.007694	0.987860
0.001077	0.969547
0.000492	0.943310
0.005944	0.909592
0.017369	0.868961
0.034627	0.822104
0.057511	0.769810
0.085743	0.712964
0.118983	0.652523
0.156829	0.589508
0.198823	0.524983
0.244457	0.460036
0.293181	0.395763
0.344404	0.333250
0.397508	0.273551
0.451851	0.217673
0.506776	0.166560
0.561619	0.121074
0.615718	0.081983
0.668417	0.049947
0.719081	0.025506
0.767096	0.009072
0.811883	0.000923
0.852900	0.001197
0.889651	0.009889
0.921693	0.026852
0.948636	0.051800
0.970157	0.084312
0.985995	0.123839
0.995958	0.169715
0.999926	0.221164
0.997851	0.277319
0.989758	0.337232
0.975745	0.399892
0.955981	0.464241
0.930705	0.529194
0.900223	0.593654
0.864904	0.656534
0.825173	0.716772
0.781512	0.773351
0.734448	0.825318
0.684550	0.871794
0.632421	0.911996
0.578691	0.945245
0.524011	0.970980
